trip_id,rider_id,zone,distance_km,duration_min,fare_amount,payment_mode,ride_date,surge_flag,Z_Score_Fare_Amount,Z_Score_Distance,New_Duration,Year_x,Month_x,Day_x,Weekday_x,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,fare_amount_log,distance_km_log,duration_min_sqrt,duration_min_restored,fare_amount_standard,distance_km_standard,duration_min_standard,fare_amount_minmax,distance_km_minmax,duration_min_minmax,is_peak_hour,surge_flag_check,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,Win_Total_Rides,Year_y,Month_y,Day_y,Weekday_y,gender_encoded,ride_frequency_group,avg_ride_distance,avg_ride_fare,days_since_signup,ride_cancellation_rate,zone_name,population_density,traffic_index,avg_speed_kmph,zone_type,zone_name_Zone_10,zone_name_Zone_2,zone_name_Zone_3,zone_name_Zone_4,zone_name_Zone_5,zone_name_Zone_6,zone_name_Zone_7,zone_name_Zone_8,zone_name_Zone_9,traffic_level,traffic_level_encoded
T01664,R0283,Zone_5,12.06,77.85,274.76,Wallet,2024-03-08,1,1.6388723667959464,0.8565854650442104,77.85,2024,3,8,4,0.0,0.0,1.0,5.61953092220861,2.569554123848285,8.823264701911645,78.0,1.639282238595976,0.8567996917488339,0.44386646402148383,0.5815397000254215,0.4659442724458205,0.3865989645559538,False,0,Diya Nair,19,Male,Surat,2023-06-15,245,45,3.55,245.0,2023,6,15,3,1,High,7.9957142857142856,144.74714285714285,1187,0.1836734693877551,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T01665,R0293,Zone_1,1.7,9.4,23.4,Wallet,2023-02-13,1,-1.3002547756876977,-1.4710313765323646,9.4,2023,2,13,0,0.0,0.0,1.0,3.1945831322991562,0.9932517730102833,3.0659419433511785,9.0,-1.300579961331318,-1.4713992723431766,-1.459023223900019,0.049042454029319546,0.06501547987616099,0.04584826762246118,False,1,Arjun Kumar,39,Female,Delhi,2019-10-01,248,44,3.2,248.0,2019,10,1,1,0,High,5.605,100.355,2540,0.1774193548387097,Zone_1,4921,2.43,30.9,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T01666,R0247,Zone_9,7.9,54.08,140.92,Wallet,2024-05-03,1,0.07389473809603009,-0.07805604663132557,54.08,2024,5,3,4,0.0,0.0,1.0,4.955263518561269,2.186051276738094,7.353910524340094,54.0,0.07391321871107355,-0.07807556796378816,-0.21693248239040974,0.2980044064062367,0.30495356037151705,0.26826961369972124,False,1,Aadhya Das,37,Male,Bengaluru,2021-05-11,249,47,4.92,249.0,2021,5,11,1,1,High,10.267692307692307,183.63923076923078,1952,0.18875502008032127,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T01667,R0112,Zone_6,4.85,26.32,50.99,Wallet,2024-08-21,1,-0.9776476868067152,-0.7633100395665143,26.32,2024,8,21,2,0.0,0.0,1.0,3.9510513923956245,1.766441661243765,5.130302135352264,26.0,-0.9778921904210934,-0.763500938666552,-0.988652244796559,0.10749089060249131,0.18691950464396284,0.13007765830346474,False,1,Meera Nair,41,Female,Delhi,2020-11-13,311,11,3.24,311.0,2020,11,13,4,0,High,8.953,115.027,2131,0.03536977491961415,Zone_6,14627,0.54,37.6,Mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0.0
T01668,R0012,Zone_9,13.48,88.12,180.67,Credit Card,2023-09-08,1,0.53868748122829,1.1756217502796096,88.12,2023,9,8,4,1.0,0.0,0.0,5.202191854450653,2.6727683869575705,9.387225362161068,88.0,0.5388222036216,1.1759157659776616,0.7293694164678513,0.3822133717481569,0.5208978328173375,0.4377240143369176,False,0,Aarav Das,31,Female,Hyderabad,2022-01-19,248,11,3.31,248.0,2022,1,19,2,0,High,5.822,70.55199999999999,1699,0.04435483870967742,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T01669,R0018,Zone_9,10.47,104.34,254.12,Credit Card,2023-02-11,1,1.3975309273431202,0.4993546949566859,104.34,2023,2,11,5,1.0,0.0,0.0,5.541734022701802,2.4397349311412793,10.214695296483395,104.0,1.3978804411480952,0.4994795804644423,1.180280603291617,0.5378145919837303,0.4044117647058824,0.5184687375547591,False,1,Aarav Reddy,49,Female,Delhi,2023-01-09,446,86,3.29,446.0,2023,1,9,0,0,High,9.031666666666666,174.05499999999998,1344,0.19282511210762332,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T01670,R0027,Zone_9,15.54,102.56,248.87,Wallet,2023-05-12,0,1.336143206552067,1.6384490373112448,102.56,2023,5,12,4,0.0,0.0,1.0,5.520940782615359,2.805781689595545,10.12719112093773,103.0,1.3364773676693464,1.6388588032392,1.130797131494681,0.526692653164986,0.6006191950464397,0.5096077260055755,False,0,Ishaan Iyer,39,Male,Jaipur,2019-10-05,403,61,3.98,403.0,2019,10,5,5,1,High,7.22875,103.3,2536,0.1513647642679901,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T01671,R0132,Zone_9,0.26,2.04,3.01,Wallet,2023-12-06,0,-1.5386729903409502,-1.7945611305738964,2.04,2023,12,6,2,0.0,0.0,1.0,1.3887912413184778,0.23111172096338664,1.42828568570857,2.0,-1.5390578028992588,-1.7950099391667766,-1.6636290398693725,0.00584696212185408,0.009287925696594429,0.0092094782954998,False,1,Aadhya Iyer,23,Male,Surat,2022-12-09,484,25,3.32,484.0,2022,12,9,4,1,High,6.309090909090909,99.24818181818182,1375,0.05165289256198347,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T01672,R0263,Zone_10,13.17,85.57,307.13,Wallet,2024-03-08,1,2.017371513844783,1.1059729837845576,85.57,2024,3,8,4,0.0,0.0,1.0,5.730521771845822,2.6511270537025893,9.250405396521819,86.0,2.0178760459306613,1.1062495807586918,0.6584801731632516,0.6501143970849929,0.5089009287925697,0.42502986857825564,False,0,Ishaan Das,31,Other,Chennai,2020-12-30,297,21,3.84,297.0,2020,12,30,2,2,High,8.718333333333332,128.9725,2084,0.0707070707070707,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T01673,R0065,Zone_9,8.81,81.96,76.13,Cash,2023-12-21,0,-0.6836882009615578,0.12639678404769794,81.96,2023,12,21,3,0.0,0.0,0.0,4.345492309945908,2.2834022735772717,9.053176238205019,82.0,-0.6838591871342852,0.1264283950983479,0.558123244406544,0.16074908906024912,0.34017027863777094,0.40705894066109116,False,1,Meera Nair,43,Other,Mumbai,2023-06-28,180,32,4.52,180.0,2023,6,28,2,2,High,8.173333333333334,142.23666666666665,1174,0.17777777777777778,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T01674,R0195,Zone_10,4.37,36.96,84.07,Cash,2023-05-31,0,-0.5908465813270888,-0.8711532909136914,36.96,2023,5,31,2,0.0,0.0,0.0,4.443474446987793,1.6808279085207734,6.079473661428265,37.0,-0.5909943483873775,-0.8713711609410852,-0.6928634021452107,0.1775696974832641,0.168343653250774,0.18304460374352846,False,1,Aadhya Reddy,33,Male,Kolkata,2021-05-27,72,10,4.97,72.0,2021,5,27,3,1,High,7.813333333333334,116.0188888888889,1936,0.1388888888888889,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T01675,R0138,Zone_1,10.45,53.5,170.59,Wallet,2024-03-12,1,0.42082305730946806,0.49486122615055317,53.5,2024,3,12,1,0.0,0.0,1.0,5.14510791029753,2.4379897300002487,7.314369419163897,54.0,0.4209283025424026,0.49498498786966977,-0.233056310279299,0.36085924921616813,0.4036377708978328,0.26538231780167265,False,1,Ishaan Das,46,Male,Kolkata,2022-07-28,13,0,3.53,13.0,2022,7,28,3,1,Medium,6.25,103.888,1509,0.0,Zone_1,4921,2.43,30.9,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T01676,R0213,Zone_1,15.83,84.55,300.77,UPI,2024-06-26,1,1.9430046749436212,1.7036043350001646,84.55,2024,6,26,2,0.0,1.0,0.0,5.709665137814357,2.8231630082027146,9.195107394696377,85.0,1.943490608344977,1.7040303958633973,0.6301244758414118,0.6366409626302856,0.611842105263158,0.4199522102747909,False,0,Kavya Ghosh,29,Female,Chennai,2019-06-04,456,26,3.74,456.0,2019,6,4,1,0,High,6.7877777777777775,118.26666666666665,2659,0.05701754385964912,Zone_1,4921,2.43,30.9,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T01677,R0089,Zone_10,16.02,96.02,276.89,UPI,2023-08-11,0,1.6637782420883165,1.7462922886584222,96.02,2023,8,11,4,0.0,1.0,0.0,5.627225351934046,2.834389123145228,9.798979538707078,96.0,1.6641943426930683,1.7467290255137333,0.9489870721958258,0.5860520294890263,0.6191950464396285,0.4770509757068897,False,0,Saanvi Reddy,48,Other,Surat,2022-09-21,308,6,3.91,308.0,2022,9,21,2,2,High,9.981111111111112,157.28333333333333,1454,0.01948051948051948,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T01678,R0147,Zone_9,12.11,103.45,251.23,Cash,2024-06-18,1,1.363738448660045,0.8678191370595411,103.45,2024,6,18,1,0.0,0.0,0.0,5.530341369668184,2.5733752977756086,10.171037311896953,103.0,1.3640795111759838,0.8680361732357641,1.155538867393149,0.5316922294720786,0.4678792569659443,0.5140382317801673,False,0,Saanvi Nair,35,Other,Mumbai,2022-08-29,239,21,3.91,239.0,2022,8,29,0,2,High,7.94375,127.655,1477,0.08786610878661087,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T01679,R0204,Zone_10,3.04,18.36,46.52,UPI,2024-06-18,0,-1.0299149462230976,-1.169968966521495,18.36,2024,6,18,1,0.0,1.0,0.0,3.8611506750543896,1.3962446919730587,4.28485705712571,18.0,-1.0301725215544282,-1.1702615684934379,-1.209937882719936,0.09802135412253199,0.1168730650154799,0.09045201115093589,False,1,Aarav Kumar,37,Female,Hyderabad,2019-01-01,438,5,3.73,438.0,2019,1,1,1,0,High,9.687142857142858,128.7642857142857,2813,0.01141552511415525,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T01680,R0067,Zone_2,9.55,70.55,139.31,Credit Card,2023-12-03,0,0.05506917038677395,0.2926551298745962,70.55,2023,12,3,6,1.0,0.0,0.0,4.943854260405905,2.3561258599220753,8.399404740813482,71.0,0.05508294284425744,0.29272832110492014,0.24092863024753253,0.2945936785018219,0.36880804953560375,0.3502588610115492,False,1,Saanvi Iyer,32,Male,Pune,2022-07-24,348,9,3.38,348.0,2022,7,24,6,1,High,8.697692307692307,141.93615384615384,1513,0.02586206896551724,Zone_2,6371,0.91,58.4,Residential,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.0
T01681,R0090,Zone_4,9.71,84.65,212.98,Cash,2023-03-28,0,0.9164850543252289,0.3286028803236553,84.65,2023,3,28,1,0.0,0.0,0.0,5.3658825527104606,2.3711778844596574,9.200543462209176,85.0,0.9167142615450997,0.3286850618630979,0.6329044461670826,0.4506609609355139,0.37500000000000006,0.42045001991238556,False,1,Kavya Iyer,33,Female,Mumbai,2021-01-31,152,25,4.51,152.0,2021,1,31,6,0,High,10.813,197.575,2052,0.16447368421052633,Zone_4,4038,2.46,48.2,Business,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T01682,R0162,Zone_5,14.21,105.79,305.85,Credit Card,2023-05-26,1,2.0024046028709646,1.3396333617034417,105.79,2023,5,26,4,1.0,0.0,0.0,5.726359028835106,2.7219531062712017,10.285426583277916,106.0,2.002905391825367,1.3399683956868476,1.2205901730138404,0.6474027624777562,0.5491486068111455,0.5256869772998806,False,0,Meera Patel,30,Male,Hyderabad,2023-08-14,394,38,4.28,394.0,2023,8,14,0,1,High,8.855,156.15,1127,0.09644670050761421,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T01683,R0225,Zone_10,7.18,36.97,138.49,Wallet,2023-08-13,0,0.04548099304417143,-0.23982092365209154,36.97,2023,8,13,6,0.0,0.0,1.0,4.937992914104144,2.1016921506146558,6.080296045424104,37.0,0.04549236755805294,-0.23988090137558826,-0.6925854051126437,0.2928565375815609,0.2770897832817337,0.18309438470728792,False,1,Ishaan Sharma,39,Female,Delhi,2020-06-15,465,9,4.08,465.0,2020,6,15,0,0,High,8.055,112.15333333333335,2282,0.01935483870967742,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T01684,R0100,Zone_10,8.08,75.65,66.07,UPI,2023-05-28,0,-0.801318766896414,-0.03761482737613417,75.65,2023,5,28,6,0.0,1.0,0.0,4.205736850111646,2.206074192613202,8.697700845625814,76.0,-0.8015191717430876,-0.03762423461083824,0.38270711685673164,0.13943733581899836,0.31191950464396284,0.375647152528873,False,1,Ishaan Gupta,28,Male,Delhi,2021-05-24,383,60,3.79,383.0,2021,5,24,0,1,High,8.454166666666667,138.12416666666667,1939,0.1566579634464752,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T01685,R0134,Zone_10,4.73,44.0,114.72,Credit Card,2024-07-02,1,-0.23245922089932097,-0.7902708524033084,44.0,2024,7,2,1,1.0,0.0,0.0,4.751173480107934,1.7457155307266483,6.6332495807108,44.0,-0.23251735750668215,-0.7904684942351852,-0.4971534912180028,0.24250063553936105,0.18227554179566566,0.21809040223018716,False,1,Aadhya Singh,34,Male,Jaipur,2022-07-30,410,29,4.59,410.0,2022,7,30,5,1,High,7.974285714285714,154.91428571428574,1507,0.07073170731707316,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T01686,R0209,Zone_3,11.34,91.7,149.77,Credit Card,2024-05-15,1,0.1773768960009486,0.6948205880234444,91.7,2024,5,15,2,1.0,0.0,0.0,5.0157554967908276,2.5128460184772416,9.57601169589929,92.0,0.17742125686096463,0.6949943583370337,0.8288923541268576,0.3167528175578341,0.43808049535603716,0.4555455993628037,False,1,Vivaan Sharma,31,Other,Surat,2020-06-11,109,20,3.77,109.0,2020,6,11,3,2,High,7.315,91.88625,2286,0.1834862385321101,Zone_3,12971,2.11,38.0,Business,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T01687,R0262,Zone_1,6.92,58.18,118.05,UPI,2024-02-17,1,-0.19352186656899584,-0.2982360181318125,58.18,2024,2,17,5,0.0,1.0,0.0,4.779543572932872,2.0693912058263346,7.6275815302099526,58.0,-0.1935702651858758,-0.2983106051076271,-0.10295369903791647,0.2495551224472502,0.2670278637770898,0.2886798088410992,False,1,Meera Singh,30,Male,Ahmedabad,2019-04-21,6,0,3.35,6.0,2019,4,21,6,1,Medium,6.624444444444445,107.48444444444443,2703,0.0,Zone_1,4921,2.43,30.9,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T01688,R0244,Zone_9,8.93,75.16,210.43,Cash,2024-02-20,0,0.8866681613695747,0.15335759688449208,75.16,2024,2,20,1,0.0,0.0,0.0,5.353893974436778,2.295560478057081,8.669486720677297,75.0,0.8868899115697076,0.15339595066698106,0.3690852622609456,0.44525887636640965,0.3448142414860681,0.3732078853046595,False,1,Aadhya Iyer,24,Female,Kolkata,2019-04-22,27,1,3.13,27.0,2019,4,22,0,0,High,8.8275,162.0525,2702,0.037037037037037035,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T01689,R0140,Zone_4,5.65,44.27,75.01,Cash,2024-04-26,0,-0.696784248063649,-0.5835712873212188,44.27,2024,4,26,4,0.0,0.0,0.0,4.330864910577949,1.8946168546677629,6.653570470055908,44.0,-0.6969585094764181,-0.583717234875663,-0.4896475713386922,0.15837640877891704,0.2178792569659443,0.21943448825169257,False,1,Aadhya Nair,29,Female,Delhi,2020-04-17,499,45,4.92,497.01,2020,4,17,4,0,High,6.962000000000001,135.906,2341,0.09018036072144289,Zone_4,4038,2.46,48.2,Business,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T01690,R0108,Zone_2,8.24,47.99,153.95,Credit Card,2023-06-04,0,0.22625321464982498,-0.0016670769270750606,47.99,2023,6,4,6,1.0,0.0,0.0,5.043102484233757,2.2235418856535927,6.927481504847198,48.0,0.22630979917356817,-0.00166749385266044,-0.38623267522374716,0.32560799932209133,0.31811145510835914,0.23795300677021106,False,1,Reyansh Gupta,18,Male,Pune,2019-05-31,184,32,4.88,184.0,2019,5,31,4,1,High,6.228571428571429,124.98428571428572,2663,0.17391304347826086,Zone_2,6371,0.91,58.4,Residential,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.0
T01691,R0091,Zone_7,2.6,23.78,35.54,Credit Card,2023-11-27,1,-1.1583029794203863,-1.2688252802564075,23.78,2023,11,27,0,1.0,0.0,0.0,3.5984075509498608,1.2809338454620642,4.876474136094644,24.0,-1.1585926638014115,-1.269142605578427,-1.0592634910685914,0.07476061350732988,0.09984520123839011,0.11743329350856234,False,1,Meera Das,41,Other,Surat,2022-04-16,334,43,3.4,334.0,2022,4,16,5,2,High,7.1257142857142854,129.08714285714285,1612,0.12874251497005987,Zone_7,11070,0.64,45.2,Industrial,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0.0
T01692,R0144,Zone_3,8.8,66.55,137.95,Wallet,2023-02-07,1,0.03916682747709143,0.1241500496446318,66.55,2023,2,7,1,0.0,0.0,1.0,4.934114156188513,2.2823823856765264,8.15781833580523,67.0,0.0391766228573814,0.12418109880096186,0.12972981722070986,0.29171256673163287,0.33978328173374617,0.33034647550776586,False,1,Ishaan Kumar,34,Other,Pune,2021-01-31,194,10,3.52,194.0,2021,1,31,6,2,High,9.385555555555555,172.4944444444444,2052,0.05154639175257732,Zone_3,12971,2.11,38.0,Business,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T01693,R0092,Zone_2,4.99,38.39,47.48,Cash,2024-06-18,1,-1.0186897629927338,-0.7318557579235875,38.39,2024,6,18,1,0.0,0.0,0.0,3.881151341761059,1.7900914121273581,6.1959664298638675,38.0,-1.0189445309754572,-0.7320387905031464,-0.6531098264881215,0.10005508007795948,0.1923374613003096,0.19016328156113102,False,1,Aarav Nair,21,Male,Surat,2019-07-18,252,23,4.51,252.0,2019,7,18,3,1,High,11.438,172.13400000000001,2615,0.09126984126984126,Zone_2,6371,0.91,58.4,Residential,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.0
T01694,R0288,Zone_2,11.5,81.69,222.26,Credit Card,2024-02-27,1,1.0249951588854143,0.7307683384725036,81.69,2024,2,27,1,1.0,0.0,0.0,5.408337011586586,2.5257286443082556,9.038252043398657,82.0,1.0252515038084882,0.7309510990952115,0.5506173245272337,0.4703203118379798,0.44427244582043346,0.40571485463958584,False,0,Diya Ghosh,42,Male,Ahmedabad,2021-08-30,43,5,4.56,43.0,2021,8,30,0,1,High,6.51,99.45,1841,0.11627906976744186,Zone_2,6371,0.91,58.4,Residential,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.0
T01695,R0028,Zone_6,17.24,165.21,428.63,UPI,2024-02-16,1,3.4380587664377287,2.0203938858324975,,2024,2,16,4,0.0,1.0,0.0,6.062924373158721,2.9036169846461855,12.853404218338424,165.0,3.438918603581705,2.0208991737948385,2.8724485405272913,0.9075078383187866,0.6664086687306501,0.8214854639585822,False,0,Reyansh Sharma,20,Female,Surat,2023-11-11,249,21,3.79,249.0,2023,11,11,5,0,High,10.61,193.56375,1038,0.08433734939759036,Zone_6,14627,0.54,37.6,Mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0.0
T01696,R0063,Zone_6,12.23,64.78,266.78,Cash,2023-11-26,0,1.5455630311935453,0.8947799498963356,64.78,2023,11,26,6,0.0,0.0,0.0,5.590165747869233,2.5824869781268642,8.048602363143553,65.0,1.5459495669082777,0.8950037288043977,0.08052434245634096,0.5646343530209305,0.4725232198142415,0.3215352449223417,False,0,Diya Iyer,34,Male,Surat,2023-04-21,329,33,4.83,329.0,2023,4,21,4,1,High,11.258333333333333,207.42666666666665,1242,0.10030395136778116,Zone_6,14627,0.54,37.6,Mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0.0
T01697,R0075,Zone_10,2.4,16.38,23.94,UPI,2023-08-14,0,-1.2939406101206181,-1.3137599683177312,16.38,2023,8,14,0,0.0,1.0,0.0,3.2164729402518906,1.2237754316221157,4.047221268969612,16.0,-1.2942642166306468,-1.3140885315261488,-1.2649812951682131,0.05018642487924752,0.09210526315789475,0.08059538032656312,False,1,Diya Reddy,18,Female,Mumbai,2021-04-30,108,7,4.83,108.0,2021,4,30,4,0,High,11.7875,176.20250000000001,1963,0.06481481481481481,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T01698,R0096,Zone_3,6.2,61.65,93.59,UPI,2023-01-25,1,-0.4795301809593122,-0.46000089515257825,61.65,2023,1,25,2,0.0,1.0,0.0,4.549551762225079,1.9740810260220096,7.85175139698144,62.0,-0.4796501084792463,-0.46011593851942695,-0.006488728737147845,0.1977374798745869,0.23916408668730652,0.3059538032656312,False,1,Reyansh Das,40,Female,Kolkata,2019-12-28,121,3,4.46,121.0,2019,12,28,5,0,High,5.482,70.99,2452,0.024793388429752067,Zone_3,12971,2.11,38.0,Business,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T01699,R0119,Zone_2,0.05,0.48,0.71,Wallet,2023-08-19,1,-1.5655666584970305,-1.8417425530382863,0.48,2023,8,19,5,0.0,0.0,1.0,0.5364933705145685,0.048790164169432,0.6928203230275509,0.0,-1.5659581969947105,-1.8422031614118848,-1.7069965769498334,0.00097449368697568,0.0011609907120743036,0.001443647949024293,False,1,Saanvi Iyer,47,Male,Hyderabad,2023-05-05,30,1,4.39,30.0,2023,5,5,4,1,High,5.846,80.588,1228,0.03333333333333333,Zone_2,6371,0.91,58.4,Residential,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.0
T01700,R0237,Zone_9,8.07,47.69,107.17,UPI,2023-01-08,0,-0.3207406098464546,-0.03986156177920031,47.69,2023,1,8,6,0.0,1.0,0.0,4.683704063642198,2.2049722641270453,6.905794668247818,48.0,-0.3208208250808828,-0.039871530908224304,-0.39457258620075897,0.2265062282857385,0.3115325077399381,0.2364595778574273,False,1,Aadhya Nair,40,Male,Chennai,2022-12-13,36,3,3.71,36.0,2022,12,13,1,1,High,9.737,177.13899999999998,1371,0.08333333333333333,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T01701,R0224,Zone_8,0.87,7.64,14.27,Credit Card,2023-10-22,1,-1.407010945368139,-1.6575103319868587,7.64,2023,10,22,6,1.0,0.0,0.0,2.725890119230541,0.6259384308664953,2.7640549922170505,8.0,-1.4073628300667422,-1.657924865026224,-1.5079507016318208,0.029700872807389204,0.03289473684210526,0.037086818000796495,False,1,Ishaan Sharma,29,Female,Ahmedabad,2020-08-04,200,1,4.31,200.0,2020,8,4,1,0,High,5.958571428571429,73.44857142857143,2232,0.005,Zone_8,4516,1.93,31.0,Business,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2.0
T01702,R0242,Zone_1,1.99,10.0,42.27,UPI,2023-05-11,0,-1.079609767815855,-1.405876078843445,10.0,2023,5,11,3,0.0,1.0,0.0,3.7674595542367935,1.095273387402595,3.1622776601683795,10.0,-1.0798797715134152,-1.4062276797189794,-1.4423434019459955,0.08901787984069147,0.07623839009287926,0.04883512544802868,False,1,Kavya Iyer,34,Male,Ahmedabad,2022-06-05,445,8,4.54,445.0,2022,6,5,6,1,High,3.7528571428571427,46.88428571428572,1562,0.017977528089887642,Zone_1,4921,2.43,30.9,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T01703,R0246,Zone_3,13.48,88.14,273.92,Wallet,2023-02-19,1,1.629050331469378,1.1756217502796096,88.14,2023,2,19,6,0.0,0.0,1.0,5.616480146253404,2.6727683869575705,9.38829057922687,88.0,1.6294577468393765,1.1759157659776616,0.7299254105329853,0.5797601898144226,0.5208978328173375,0.4378235762644365,False,0,Vivaan Das,29,Other,Mumbai,2021-03-31,240,34,4.79,240.0,2021,3,31,2,2,High,6.978333333333333,129.2125,1993,0.14166666666666666,Zone_3,12971,2.11,38.0,Business,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T01704,R0282,Zone_5,12.31,113.54,272.04,Wallet,2024-07-15,1,1.607067680976582,0.9127538251208652,113.54,2024,7,15,0,0.0,0.0,1.0,5.609618304598452,2.58851563240702,10.655515003977987,114.0,1.6074695986222245,0.9129820991834866,1.4360378732533094,0.5757774764850437,0.4756191950464397,0.5642672242134608,False,0,Reyansh Kumar,22,Other,Bengaluru,2022-05-02,319,3,4.47,319.0,2022,5,2,0,2,High,10.318888888888889,155.52777777777777,1596,0.009404388714733543,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T01705,R0288,Zone_7,0.4,3.68,4.43,UPI,2023-11-12,0,-1.5220690734793698,-1.7631068489309696,3.68,2023,11,12,6,0.0,1.0,0.0,1.691939133945844,0.33647223662121295,1.9183326093250879,4.0,-1.522449733501197,-1.763547791003371,-1.6180375265283753,0.008855181764257265,0.014705882352941178,0.017373556352050977,False,1,Diya Ghosh,42,Male,Ahmedabad,2021-08-30,43,5,4.56,43.0,2021,8,30,0,1,High,6.51,99.45,1841,0.11627906976744186,Zone_7,11070,0.64,45.2,Industrial,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0.0
T01706,R0164,Zone_6,5.76,42.24,86.96,UPI,2023-01-26,1,-0.5570541026440138,-0.5588572088874908,42.24,2023,1,26,3,0.0,1.0,0.0,4.47688216568656,1.9110228900548727,6.499230723708768,42.0,-0.5571934184152663,-0.558996975604416,-0.5460809689498047,0.18369205999491567,0.22213622291021673,0.2093289526085225,False,1,Aadhya Ghosh,37,Other,Ahmedabad,2022-07-06,249,23,4.02,249.0,2022,7,6,2,2,High,8.356666666666667,146.54083333333332,1531,0.09236947791164658,Zone_6,14627,0.54,37.6,Mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0.0
